Student ID;Marital status;Application mode;Application order;Course;Daytime/evening attendance;Previous qualification;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (credited);Curricular units 1st sem (enrolled);Curricular units 1st sem (evaluations);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1838;2;12;1;12;1;1;1;22;27;10;10;1;0;0;1;0;0;39;0;0;7;8;5;12.16;0;0;7;8;5;12.16;0;7.6;2.6;0.32;Enrolled
1839;1;8;3;12;1;1;1;3;14;3;6;1;0;0;1;0;0;19;0;0;8;8;8;13.427499999999998;0;0;8;8;8;13.427499999999998;0;9.4;-0.8;-3.12;Graduate
1840;1;12;1;5;1;1;1;1;14;5;5;1;0;0;1;0;0;24;0;0;6;6;6;15.166666666666666;0;0;6;6;2;15.5;0;15.5;2.8;-4.06;Graduate
1841;1;5;1;15;1;1;9;23;27;1;6;1;0;0;1;0;0;18;1;0;6;12;0;0.0;1;0;6;0;0;0.0;0;9.4;-0.8;-3.12;Dropout
1842;1;8;1;8;1;1;1;13;14;4;11;1;0;0;1;1;0;19;0;0;5;11;2;10.5;2;0;5;9;0;0.0;3;10.8;1.4;1.74;Dropout
1843;1;1;1;9;1;1;1;1;28;4;7;0;0;0;1;1;1;18;0;0;5;5;5;11.8;0;0;5;8;3;11.0;0;9.4;-0.8;-3.12;Graduate
1844;1;1;2;9;1;1;1;3;1;4;4;1;1;1;1;1;0;20;0;0;5;6;5;13.2;0;0;5;10;5;11.4;3;16.2;0.3;-0.92;Enrolled
1845;1;1;6;12;1;1;1;1;1;10;10;1;1;1;1;1;0;19;0;2;7;8;7;13.075;0;1;8;11;8;12.36111111111111;0;12.4;0.5;1.79;Graduate
1846;1;1;1;8;1;1;1;3;14;3;5;1;0;0;1;1;0;19;0;0;6;8;4;11.6;0;0;6;14;2;13.0;0;11.1;0.6;2.02;Dropout
1847;1;8;1;4;1;1;1;22;3;6;3;0;0;0;1;1;0;19;0;0;6;10;6;13.666666666666666;0;0;6;10;4;12.25;0;13.9;-0.3;0.79;Dropout
1848;2;12;1;17;0;1;1;21;12;10;11;1;0;0;1;1;0;41;0;0;5;9;4;10.75;0;0;5;7;2;10.0;0;9.4;-0.8;-3.12;Dropout
1849;1;1;2;12;1;1;1;5;5;3;3;0;0;0;1;1;0;19;0;0;7;10;6;13.492857142857144;0;0;8;9;8;12.68888888888889;0;12.4;0.5;1.79;Graduate
1850;1;14;3;11;1;1;1;3;3;3;3;0;0;0;1;1;0;19;0;0;6;14;3;12.5;0;0;6;9;4;11.0;0;12.7;3.7;-1.7;Enrolled
1851;1;4;1;12;1;3;1;1;1;8;11;1;0;0;0;1;0;23;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;12.7;3.7;-1.7;Dropout
1852;1;1;1;7;1;1;1;13;28;10;8;0;0;0;1;1;0;18;0;0;5;12;5;13.285714285714286;0;0;5;16;5;14.8;0;12.4;0.5;1.79;Dropout
1853;1;1;1;9;1;1;1;3;14;4;4;0;0;0;1;1;0;19;0;0;5;6;5;12.6;0;0;5;13;5;11.8;5;16.2;0.3;-0.92;Graduate
1854;1;15;1;4;1;14;1;3;3;3;11;1;0;0;1;1;0;20;0;0;6;7;6;14.0;0;0;6;7;6;14.666666666666666;0;12.4;0.5;1.79;Graduate
1855;1;12;1;6;1;1;1;22;27;12;12;0;0;1;0;1;0;35;0;0;5;7;2;11.5;0;0;5;8;2;10.5;0;7.6;2.6;0.32;Dropout
1856;4;12;2;14;1;12;1;13;1;12;12;0;0;0;0;1;0;34;0;0;6;6;0;0.0;0;0;6;9;0;0.0;0;10.8;1.4;1.74;Dropout
1857;1;1;1;5;1;1;1;3;3;10;10;1;0;1;0;0;1;19;0;0;6;6;6;11.833333333333334;0;0;6;8;6;12.875;0;10.8;1.4;1.74;Graduate
1858;1;6;1;10;1;1;12;13;1;10;10;1;0;1;0;1;0;22;1;0;6;10;5;11.5;0;0;6;8;5;12.4;0;13.9;-0.3;0.79;Graduate
1859;1;8;3;5;1;1;1;1;4;5;3;0;0;0;1;1;0;20;0;0;6;6;6;14.166666666666666;0;0;6;8;6;12.333333333333334;0;11.1;0.6;2.02;Graduate
1860;2;13;1;17;0;1;1;3;2;3;3;0;0;0;1;1;0;27;0;2;2;2;2;12.5;0;0;5;6;2;12.5;0;12.7;3.7;-1.7;Enrolled
1861;2;12;1;7;1;1;1;13;14;1;6;0;0;1;1;1;0;30;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout
1862;1;12;1;7;1;1;1;1;1;5;5;0;0;0;1;1;0;34;0;0;5;7;0;0.0;0;0;5;8;1;11.0;0;10.8;1.4;1.74;Enrolled
1863;1;1;1;11;1;1;1;1;1;6;5;1;0;0;0;1;0;20;0;0;6;14;2;10.5;0;0;6;16;0;0.0;0;10.8;1.4;1.74;Dropout
1864;1;8;1;5;1;1;1;22;28;10;6;1;0;0;1;1;0;18;0;0;6;6;6;11.833333333333334;0;0;6;6;6;13.166666666666666;0;7.6;2.6;0.32;Graduate
1865;1;1;1;8;1;1;1;7;14;5;5;0;0;0;1;1;1;26;0;0;5;9;0;0.0;0;0;5;6;0;0.0;0;7.6;2.6;0.32;Dropout
1866;1;12;1;17;0;1;1;1;1;4;8;0;0;0;1;1;0;26;0;0;5;5;5;12.4;0;0;5;5;5;12.4;0;15.5;2.8;-4.06;Graduate
1867;1;12;2;9;1;1;1;13;14;6;10;0;0;0;0;1;0;26;0;0;5;5;2;10.5;0;0;5;9;0;0.0;0;10.8;1.4;1.74;Dropout
1868;1;12;1;17;0;1;1;22;27;10;7;0;0;1;0;1;0;31;0;0;5;9;0;0.0;0;0;5;6;0;0.0;0;12.4;0.5;1.79;Dropout
1869;1;1;3;2;1;1;1;22;14;10;9;1;0;0;1;1;1;20;0;6;12;12;12;14.583333333333334;0;4;11;14;11;14.333333333333334;0;8.9;1.4;3.51;Graduate
1870;1;1;1;15;1;1;1;13;9;1;1;1;0;0;1;1;0;19;0;0;6;6;6;11.666666666666666;0;0;6;10;3;12.666666666666666;0;7.6;2.6;0.32;Graduate
1871;1;8;1;14;1;1;1;19;3;8;3;1;0;1;0;1;0;23;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;7.6;2.6;0.32;Dropout
1872;1;1;6;12;1;1;1;1;1;5;5;1;0;0;1;1;1;20;0;0;7;14;1;13.0;0;0;7;15;0;0.0;0;11.1;0.6;2.02;Dropout
1873;1;16;1;12;1;1;1;1;1;5;11;0;0;0;1;1;0;20;0;0;7;7;7;15.66;0;7;10;11;9;15.011111111111113;0;11.1;0.6;2.02;Graduate
1874;1;12;1;3;0;1;1;19;24;1;1;1;0;0;1;1;0;29;0;0;6;10;0;0.0;1;0;5;10;0;0.0;0;7.6;2.6;0.32;Dropout
1875;1;1;4;15;1;1;1;13;14;8;8;1;0;0;1;1;1;20;0;0;6;6;6;12.166666666666666;0;0;6;8;4;12.75;0;9.4;-0.8;-3.12;Graduate
1876;1;1;1;12;1;1;1;22;27;10;10;0;0;0;1;1;0;24;0;0;7;7;6;13.3;0;0;7;7;6;13.3;0;7.6;2.6;0.32;Graduate
1877;1;12;1;13;1;12;1;27;1;4;8;0;0;0;1;1;0;37;0;0;7;15;0;0.0;0;0;7;13;0;0.0;1;11.1;0.6;2.02;Dropout
1878;1;1;5;12;1;1;1;22;14;5;5;1;0;0;1;1;0;18;0;0;7;0;0;0.0;0;0;8;0;0;0.0;0;7.6;2.6;0.32;Dropout
1879;1;1;2;2;1;1;1;2;14;6;6;1;0;1;0;1;1;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;Dropout
1880;1;8;1;12;1;1;1;13;3;5;10;0;0;0;1;1;0;18;0;0;8;8;7;13.55714285714286;0;0;8;8;7;13.55714285714286;0;12.7;3.7;-1.7;Graduate
1881;2;15;1;7;1;14;1;22;27;10;10;0;0;1;1;1;0;41;0;3;7;15;5;14.333333333333334;0;1;6;16;6;14.636363636363637;0;12.4;0.5;1.79;Enrolled
1882;1;12;1;4;1;1;1;22;27;10;5;0;0;0;1;1;0;35;0;0;6;16;4;12.0;0;0;6;11;3;10.333333333333334;0;13.9;-0.3;0.79;Dropout
1883;1;8;1;11;1;1;1;13;28;10;10;0;0;0;1;0;0;19;0;0;5;5;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;Dropout
1884;1;1;1;2;1;1;1;1;14;11;6;1;0;0;1;1;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;Graduate
1885;2;12;1;12;1;1;1;22;27;29;37;0;0;0;1;0;0;48;0;0;7;11;4;11.75;0;0;7;14;3;11.725;0;11.1;0.6;2.02;Enrolled
1886;1;1;1;12;1;1;1;13;2;10;4;1;0;0;1;0;0;19;0;0;7;7;6;12.183333333333332;0;0;7;7;6;12.183333333333332;0;7.6;2.6;0.32;Graduate
1887;1;15;1;4;1;14;1;22;27;10;8;1;0;0;0;1;0;30;0;4;9;18;6;11.833333333333334;0;1;8;21;4;11.0;0;15.5;2.8;-4.06;Dropout
1888;2;14;1;15;1;1;1;22;27;6;1;0;0;1;0;1;0;51;0;0;4;4;0;0.0;0;0;4;4;0;0.0;0;12.7;3.7;-1.7;Dropout
1889;1;5;1;6;1;1;9;2;14;3;9;0;0;0;1;0;0;18;1;0;6;8;6;15.0;0;0;6;10;5;14.333333333333334;0;11.1;0.6;2.02;Graduate
1890;1;1;1;2;1;1;1;1;1;10;4;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;Graduate
1891;1;1;1;2;1;1;1;25;33;5;5;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;11.1;0.6;2.02;Graduate
1892;1;1;5;12;1;1;1;23;27;8;8;1;0;0;1;0;1;18;0;0;8;8;8;13.435;0;0;8;8;8;13.435;0;9.4;-0.8;-3.12;Graduate
1893;1;1;1;8;1;1;1;2;16;5;4;1;0;0;1;0;0;18;0;0;5;8;4;13.5;2;0;5;9;0;0.0;3;10.8;1.4;1.74;Dropout
1894;1;1;1;2;1;1;1;2;3;5;9;1;0;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;Enrolled
1895;1;9;1;2;1;1;1;1;1;5;4;1;0;0;1;0;0;23;0;15;17;18;17;11.5;0;16;17;17;17;12.176470588235292;0;12.4;0.5;1.79;Graduate
1896;1;1;1;5;1;1;1;13;14;8;10;1;0;0;1;0;0;19;0;0;6;10;2;10.5;0;0;6;6;3;11.0;0;7.6;2.6;0.32;Enrolled
1897;1;1;1;6;1;1;1;13;27;9;9;0;1;0;1;0;0;21;0;0;6;13;4;12.0;0;0;6;17;2;11.5;0;11.1;0.6;2.02;Enrolled
1898;1;1;1;15;1;1;1;3;3;3;3;1;0;1;0;0;0;18;0;0;6;7;5;12.2;0;0;6;11;4;11.5;0;11.1;0.6;2.02;Dropout
1899;1;1;1;2;1;1;1;10;10;5;2;1;1;0;1;0;0;18;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;11.1;0.6;2.02;Graduate
1900;1;17;1;6;1;16;1;3;1;3;9;1;0;0;1;0;0;21;0;7;11;15;10;14.5;0;4;9;15;8;14.0;0;8.9;1.4;3.51;Graduate
1901;1;14;1;15;1;1;1;1;27;4;1;0;0;1;1;0;0;20;0;0;6;7;6;13.333333333333334;0;0;6;8;6;12.666666666666666;0;12.4;0.5;1.79;Graduate
1902;1;13;1;6;1;1;1;1;7;5;5;0;0;0;1;0;0;24;0;5;11;29;9;12.0;6;4;10;21;9;12.555555555555555;0;9.4;-0.8;-3.12;Graduate
1903;1;1;1;8;1;1;1;1;1;5;5;1;0;0;1;0;0;18;0;0;6;9;6;15.125;0;0;6;9;6;14.0;0;13.9;-0.3;0.79;Graduate
1904;1;8;1;12;1;1;1;13;1;5;11;1;0;0;1;0;0;18;0;0;7;7;6;13.116666666666667;0;0;7;7;6;13.116666666666667;0;7.6;2.6;0.32;Graduate
1905;1;1;1;15;1;1;1;13;1;8;10;1;0;0;1;0;0;19;0;0;6;7;6;12.833333333333334;0;0;6;7;6;11.666666666666666;0;11.1;0.6;2.02;Graduate
1906;1;15;1;10;1;14;1;1;27;5;9;1;0;0;1;0;1;20;0;3;6;6;6;13.333333333333334;0;2;6;6;6;14.166666666666666;0;13.9;-0.3;0.79;Graduate
1907;1;1;6;12;1;1;1;4;10;6;10;1;0;0;1;0;0;18;0;0;7;7;7;13.877142857142855;0;0;8;8;8;15.6625;0;12.4;0.5;1.79;Graduate
1908;1;1;6;12;1;1;1;13;1;10;11;1;0;0;1;0;0;18;0;0;8;8;7;12.944285714285714;0;0;8;8;7;12.944285714285714;0;10.8;1.4;1.74;Graduate
1909;1;8;1;16;1;1;1;2;14;4;10;1;0;0;1;0;0;19;0;0;6;8;5;12.333333333333334;0;0;6;8;5;11.0;0;15.5;2.8;-4.06;Enrolled
1910;1;1;1;12;1;1;1;3;3;3;3;1;0;0;1;0;0;19;0;0;7;7;6;14.266666666666666;0;0;7;7;6;14.266666666666666;0;7.6;2.6;0.32;Graduate
1911;1;1;2;14;1;1;1;3;14;5;6;1;0;0;1;0;0;18;0;0;6;8;5;13.0;0;0;6;8;5;14.0;0;13.9;-0.3;0.79;Graduate
1912;1;1;2;12;1;1;1;22;27;6;8;1;0;0;1;0;0;20;0;0;8;8;8;12.48375;0;0;8;8;8;12.48375;0;9.4;-0.8;-3.12;Graduate
1913;1;1;2;13;1;1;1;23;1;10;4;1;0;0;1;0;0;18;0;0;7;8;7;13.428571428571429;0;0;8;8;8;15.3125;0;16.2;0.3;-0.92;Graduate
1914;2;8;3;3;0;1;1;13;27;4;4;0;0;1;0;0;0;18;0;0;6;9;3;10.666666666666666;0;0;6;12;0;0.0;0;7.6;2.6;0.32;Dropout
1915;1;1;1;16;1;1;1;10;10;10;5;1;0;0;1;0;0;18;0;0;6;8;5;15.4;0;0;6;7;5;12.2;0;7.6;2.6;0.32;Graduate
1916;1;1;4;12;1;1;1;1;27;5;9;1;0;0;1;0;0;18;0;0;7;7;6;13.45;0;0;7;7;6;13.45;0;7.6;2.6;0.32;Graduate
1917;1;8;5;12;1;1;1;13;28;6;9;1;0;0;1;0;1;18;0;0;7;7;6;12.6;0;0;7;7;6;12.6;0;7.6;2.6;0.32;Graduate
1918;1;1;4;12;1;1;1;13;28;10;11;1;0;0;1;0;0;20;0;0;7;7;7;12.485714285714286;0;0;8;12;8;12.9375;0;16.2;0.3;-0.92;Graduate
1919;1;1;2;5;1;1;1;13;27;10;10;1;0;0;1;0;1;22;0;0;6;10;5;10.8;0;0;6;7;5;12.8;0;12.7;3.7;-1.7;Graduate
1920;1;14;1;14;1;1;1;13;14;2;2;0;0;1;1;0;0;20;0;0;6;12;5;12.2;0;0;6;8;5;14.6;0;13.9;-0.3;0.79;Enrolled
1921;1;15;1;6;1;14;1;1;1;4;8;1;0;0;1;0;0;20;0;2;6;11;5;14.2;0;0;6;12;2;13.5;0;13.9;-0.3;0.79;Enrolled
1922;1;1;2;10;1;1;1;22;28;10;9;1;0;0;1;0;0;18;0;0;6;7;6;13.833333333333334;0;0;6;6;6;14.0;0;9.4;-0.8;-3.12;Graduate
1923;1;1;1;16;1;1;1;13;1;10;2;0;0;0;1;0;0;18;0;0;6;8;5;12.8;0;0;6;14;3;10.0;0;9.4;-0.8;-3.12;Enrolled
1924;1;8;3;9;1;1;1;22;28;6;2;0;0;0;1;0;0;18;0;0;5;5;5;13.2;0;0;5;6;4;12.5;0;9.4;-0.8;-3.12;Graduate
1925;1;8;1;14;1;1;1;1;28;5;8;0;0;1;1;0;1;18;0;0;6;7;1;14.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;Dropout
1926;1;8;1;10;1;1;1;1;1;5;11;0;0;0;1;0;0;19;0;4;8;8;8;13.875;0;1;6;8;5;14.0;0;11.1;0.6;2.02;Graduate
1927;1;1;1;6;1;1;1;23;14;10;5;1;0;0;1;0;1;19;0;0;5;7;5;12.5;0;0;5;8;5;12.714285714285714;0;10.8;1.4;1.74;Graduate
1928;1;8;2;15;1;1;1;13;14;10;10;0;0;0;1;0;1;18;0;0;6;7;6;13.428571428571429;0;0;6;6;6;12.5;0;13.9;-0.3;0.79;Graduate
1929;1;1;1;5;1;1;1;23;28;10;6;0;0;0;0;0;1;18;0;0;6;7;5;11.8;0;0;6;7;5;13.0;0;8.9;1.4;3.51;Enrolled
1930;1;8;3;12;1;1;1;1;1;10;10;1;0;0;1;0;1;18;0;0;7;7;7;14.868571428571428;0;0;8;9;8;15.11111111111111;0;11.1;0.6;2.02;Graduate
1931;1;1;4;12;1;1;1;13;1;2;2;1;0;0;1;0;0;18;0;0;7;10;7;13.03;0;0;8;8;8;13.21875;0;15.5;2.8;-4.06;Graduate
1932;1;8;1;14;1;1;1;23;28;6;8;1;0;0;1;0;0;19;0;0;6;7;6;14.571428571428571;0;0;6;7;6;12.333333333333334;0;12.4;0.5;1.79;Graduate
1933;1;8;2;10;1;1;1;13;14;4;4;1;0;0;1;0;0;18;0;0;6;9;5;11.0;0;0;6;9;4;11.25;0;8.9;1.4;3.51;Graduate
1934;1;12;1;12;1;12;1;13;27;10;5;0;0;0;1;0;1;25;0;0;8;8;8;13.3675;0;0;8;8;8;13.3675;0;9.4;-0.8;-3.12;Graduate
1935;1;1;4;12;1;1;1;13;28;10;10;1;0;0;1;0;1;19;0;0;7;7;6;12.808333333333332;0;0;8;11;7;12.825714285714286;0;12.4;0.5;1.79;Graduate
1936;1;8;6;12;1;1;1;1;28;4;4;1;0;0;1;0;0;18;0;0;7;7;7;13.918571428571427;0;0;8;9;8;13.8875;0;11.1;0.6;2.02;Graduate
1937;1;8;1;8;1;1;1;4;1;3;11;1;0;0;1;0;0;19;0;0;6;8;6;13.0;0;0;6;9;4;12.8;0;13.9;-0.3;0.79;Graduate
1938;2;1;1;12;1;1;1;13;28;5;6;0;0;0;1;0;0;18;0;0;7;7;6;13.683333333333332;0;0;7;7;6;13.683333333333332;0;7.6;2.6;0.32;Graduate
1939;1;12;1;6;1;1;1;13;14;5;11;0;0;0;1;0;0;24;0;1;6;11;5;13.0;0;1;6;12;1;12.0;0;13.9;-0.3;0.79;Dropout
1940;1;1;2;15;1;1;1;3;3;4;5;1;0;0;1;0;0;21;0;0;6;8;5;12.8;0;0;6;7;5;11.2;0;11.1;0.6;2.02;Graduate
1941;1;1;2;11;1;1;1;1;1;10;5;1;0;0;1;0;1;18;0;0;6;9;6;13.571428571428571;0;0;6;6;6;12.166666666666666;0;8.9;1.4;3.51;Graduate
1942;1;1;1;10;1;1;1;23;28;10;7;1;0;0;1;0;0;18;0;0;6;6;6;13.166666666666666;0;0;6;6;6;13.166666666666666;0;8.9;1.4;3.51;Graduate
1943;2;1;1;5;1;1;1;10;14;10;10;0;0;0;1;0;1;20;0;0;6;6;6;15.0;0;0;6;6;6;14.5;0;11.1;0.6;2.02;Graduate
1944;1;1;1;5;1;1;1;4;14;4;6;1;0;0;1;0;0;19;0;0;6;6;6;12.666666666666666;0;0;6;8;5;11.4;0;12.4;0.5;1.79;Graduate
1945;1;1;2;15;1;1;1;1;14;5;8;1;0;0;1;0;1;19;0;0;6;7;6;13.857142857142858;0;0;6;7;6;13.142857142857142;0;13.9;-0.3;0.79;Dropout
1946;1;1;4;12;1;1;1;22;27;10;10;1;0;0;1;0;0;30;0;0;7;7;7;14.692857142857145;0;0;8;8;8;14.9625;0;12.4;0.5;1.79;Graduate
1947;1;1;1;12;1;1;1;13;28;6;4;0;0;0;1;0;0;18;0;0;8;8;8;14.035;0;0;8;8;8;14.035;0;9.4;-0.8;-3.12;Graduate
1948;1;8;1;6;1;1;1;1;14;5;11;1;0;0;1;0;0;18;0;0;5;8;4;11.0;1;0;5;8;3;14.0;0;12.7;3.7;-1.7;Graduate
1949;1;1;1;15;1;1;1;23;28;10;10;1;0;0;1;0;1;18;0;0;6;6;6;13.333333333333334;0;0;6;6;6;13.333333333333334;0;9.4;-0.8;-3.12;Graduate
1950;1;9;1;12;1;1;1;23;27;6;6;0;0;0;1;0;0;20;0;0;7;13;6;11.7725;0;0;8;9;7;12.33;0;15.5;2.8;-4.06;Graduate
1951;1;1;1;11;1;1;1;23;28;5;8;0;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;0;0;0.0;0;11.1;0.6;2.02;Dropout
1952;1;14;2;11;1;1;1;13;14;10;10;1;0;0;1;0;0;19;0;0;6;0;0;0.0;0;0;6;12;0;0.0;0;10.8;1.4;1.74;Dropout
1953;1;1;1;2;1;1;1;13;27;8;8;1;0;0;0;0;0;19;0;0;0;0;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;Dropout
1954;1;1;4;11;1;1;1;1;28;6;7;1;0;0;1;0;1;18;0;0;6;7;6;12.285714285714286;0;0;6;6;6;12.0;0;8.9;1.4;3.51;Graduate
1955;1;1;4;12;1;1;1;3;14;3;4;1;0;0;1;0;0;17;0;0;8;14;5;12.46;0;0;8;14;5;12.46;0;10.8;1.4;1.74;Enrolled
1956;1;9;1;16;1;1;1;13;28;5;1;1;0;0;1;0;0;19;0;0;7;10;6;12.166666666666666;0;0;7;9;6;13.166666666666666;0;12.4;0.5;1.79;Graduate
1957;1;1;4;10;1;1;1;13;1;5;6;1;1;0;1;0;0;18;0;0;6;9;5;11.833333333333334;0;0;6;8;2;11.5;0;13.9;-0.3;0.79;Enrolled
1958;1;4;1;12;1;3;1;22;27;5;5;0;0;0;1;0;0;25;0;0;8;8;7;14.805714285714286;0;0;8;8;7;14.805714285714286;0;10.8;1.4;1.74;Graduate
1959;1;1;1;10;1;1;1;10;28;5;10;1;0;0;1;0;0;19;0;0;6;11;5;10.6;0;0;6;10;6;11.714285714285714;0;11.1;0.6;2.02;Dropout
1960;1;17;1;6;1;16;1;13;1;10;10;1;0;1;0;0;0;24;0;7;9;9;8;13.125;0;4;9;13;6;13.0;0;8.9;1.4;3.51;Enrolled
1961;1;1;1;10;1;1;1;1;1;5;10;1;0;1;1;0;1;19;0;0;6;6;6;12.833333333333334;0;0;6;6;6;12.666666666666666;0;9.4;-0.8;-3.12;Graduate
1962;1;9;1;12;1;1;1;13;1;10;5;0;0;0;1;0;1;20;0;0;8;8;0;0.0;8;0;8;8;0;0.0;8;9.4;-0.8;-3.12;Enrolled
1963;1;1;1;14;1;1;1;1;1;6;5;1;0;0;1;0;1;20;0;0;6;9;5;13.0;0;0;6;6;5;13.8;0;12.4;0.5;1.79;Graduate
1964;1;1;2;12;1;1;1;1;1;5;5;1;0;0;1;0;1;20;0;0;7;8;7;12.725;0;0;8;8;8;13.7125;0;13.9;-0.3;0.79;Graduate
1965;1;8;1;6;1;1;1;1;3;5;2;1;0;0;1;0;0;19;0;0;5;10;4;11.25;1;0;5;10;3;10.333333333333334;0;12.7;3.7;-1.7;Graduate
1966;1;4;1;4;1;4;1;3;1;3;5;1;0;0;1;0;0;31;0;8;12;12;11;13.818181818181818;0;4;12;16;12;13.461538461538462;0;15.5;2.8;-4.06;Graduate
1967;1;1;1;6;1;1;1;1;14;4;5;0;0;0;1;0;0;20;0;0;5;12;3;12.333333333333334;2;0;5;8;3;13.0;1;9.4;-0.8;-3.12;Graduate
1968;1;1;3;6;1;1;1;3;2;5;4;1;0;0;1;0;0;18;0;0;5;14;3;12.333333333333334;2;0;5;8;5;11.6;0;9.4;-0.8;-3.12;Enrolled
1969;1;8;1;16;1;1;1;1;1;4;5;0;0;1;1;0;0;18;0;0;6;8;4;13.25;0;0;6;10;3;10.666666666666666;0;12.7;3.7;-1.7;Enrolled
1970;1;1;4;14;1;1;1;1;2;5;8;1;0;0;1;0;0;18;0;0;6;7;6;13.666666666666666;0;0;6;9;5;15.4;0;13.9;-0.3;0.79;Graduate
1971;1;16;1;10;1;1;1;13;3;6;3;0;0;1;1;0;0;20;0;5;11;18;8;12.625;0;4;10;10;3;11.0;0;11.1;0.6;2.02;Enrolled
1972;1;8;1;6;1;1;1;2;14;3;5;1;0;0;1;0;1;20;0;0;6;6;6;14.833333333333334;0;0;6;8;6;12.142857142857142;0;8.9;1.4;3.51;Graduate
1973;1;8;2;14;1;1;1;13;14;6;5;0;0;0;1;0;1;19;0;0;6;7;5;11.2;0;0;6;10;5;13.125;0;10.8;1.4;1.74;Dropout
1974;1;8;1;9;1;1;1;13;14;5;7;0;0;0;1;0;1;21;0;0;5;6;5;11.4;0;0;5;6;5;12.2;0;12.7;3.7;-1.7;Graduate
1975;1;1;4;12;1;1;1;1;10;4;11;1;0;0;1;0;0;18;0;0;7;8;7;13.135;0;0;8;9;8;13.244444444444444;0;12.4;0.5;1.79;Graduate
1976;1;16;1;5;1;1;1;1;1;5;5;1;0;0;1;0;0;21;0;3;10;10;10;13.0;0;5;11;11;10;11.4;0;11.1;0.6;2.02;Dropout
1977;1;1;4;12;1;1;1;13;14;4;4;1;0;0;1;0;0;19;0;0;7;12;4;12.85;0;0;7;7;7;12.62142857142857;0;11.1;0.6;2.02;Enrolled
1978;1;15;1;10;1;14;1;1;14;29;15;0;0;0;1;0;0;20;0;3;6;6;6;13.5;0;2;6;9;5;12.5;0;13.9;-0.3;0.79;Graduate
1979;1;15;1;6;1;1;1;1;2;4;4;0;0;0;1;0;0;20;0;0;6;7;6;14.285714285714286;0;0;6;9;3;13.0;0;13.9;-0.3;0.79;Enrolled
1980;1;1;1;14;1;1;1;10;1;10;10;1;0;0;1;0;1;18;0;0;6;8;5;13.5;0;0;6;6;6;14.5;0;12.4;0.5;1.79;Graduate
1981;1;1;1;9;1;1;1;13;14;10;10;1;0;0;1;0;1;18;0;0;5;8;4;10.75;0;0;5;5;5;13.0;0;12.4;0.5;1.79;Graduate
1982;1;8;1;10;1;1;1;13;14;8;8;1;0;0;1;0;1;18;0;0;6;9;6;11.333333333333334;0;0;6;9;6;11.833333333333334;0;8.9;1.4;3.51;Graduate
1983;1;14;1;6;1;14;1;23;27;7;7;1;0;0;1;0;1;21;0;2;7;15;3;13.0;2;1;5;12;5;13.285714285714286;1;10.8;1.4;1.74;Graduate
1984;1;1;1;12;1;1;1;23;14;6;9;0;0;0;1;0;0;18;0;0;7;7;6;13.966666666666669;0;0;7;7;6;13.966666666666669;0;7.6;2.6;0.32;Graduate
1985;1;1;1;12;1;1;1;13;1;6;6;1;0;0;1;0;1;18;0;0;8;8;8;14.14125;0;0;8;8;8;14.14125;0;9.4;-0.8;-3.12;Graduate
1986;1;8;2;11;1;1;1;22;27;10;8;1;0;0;1;0;1;20;0;0;6;10;4;11.6;0;0;6;10;4;11.75;0;12.7;3.7;-1.7;Graduate
1987;2;13;1;12;1;2;1;22;27;10;10;0;0;0;1;0;1;32;0;0;8;8;8;14.6625;0;0;8;8;8;14.6625;0;9.4;-0.8;-3.12;Graduate
1988;2;12;1;17;0;1;1;22;27;10;11;0;0;0;1;0;0;34;0;0;5;5;0;0.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;Enrolled
1989;1;1;2;12;1;1;1;13;27;4;4;1;0;0;1;0;1;23;0;0;7;8;6;12.993333333333334;0;0;8;9;8;12.66875;0;11.1;0.6;2.02;Graduate
